Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
.,org.activiti.examples,DemoApplicationTests,3,0,1,1,12,1,0,0,0.0,0,3
.,org.activiti.examples,SecurityUtil,2,0,8,8,35,9,0,0,1.0,8,1
.,org.activiti.examples,DemoApplication,3,0,8,7,67,10,0,0,0.25,7,7
.,org.activiti.examples,DemoApplicationConfiguration,1,0,2,2,16,3,0,0,0.0,0,0
.,org.activiti.examples,DemoApplicationTests,0,0,1,1,4,1,0,0,-1.0,0,0
.,org.activiti.examples,SecurityUtil,2,0,8,8,35,9,0,0,1.0,0,1
.,org.activiti.examples,DemoApplication,5,0,8,7,86,13,0,0,0.375,0,10
.,org.activiti.examples,DemoApplicationConfiguration,1,0,2,2,16,3,0,0,1.0,0,0
.,org.activiti.examples,DemoApplicationTests,0,0,1,1,4,1,0,0,-1.0,0,0
.,org.activiti.examples,DemoApplication,1,0,8,8,54,9,0,0,0.75,0,5
.,org.activiti.examples,DemoApplicationConfiguration,1,0,2,2,16,3,0,0,1.0,0,0
.,org.activiti.examples,DemoApplicationTests,0,0,1,1,4,1,0,0,-1.0,0,0
.,org.activiti.examples,SecurityUtil,2,0,8,8,35,9,0,0,1.0,0,1
.,org.activiti.examples,DemoApplication,3,0,4,4,32,4,0,0,0.5,0,6
.,org.activiti.examples,DemoApplicationConfiguration,1,0,2,2,16,3,0,0,1.0,0,0
.,org.activiti.examples,DemoApplicationTests,0,0,1,1,4,1,0,0,-1.0,0,0
.,org.activiti.examples,SecurityUtil,2,0,8,8,35,9,0,0,1.0,0,1
.,org.activiti.examples,DemoApplication,4,0,8,7,82,13,0,0,0.375,0,11
.,org.activiti.examples,Content,3,0,8,8,34,9,0,0,0.0,1,0
.,org.activiti.examples,DemoApplicationConfiguration,1,0,2,2,16,3,0,0,1.0,0,0
.,org.activiti.examples,DemoApplicationTests,2,0,1,1,9,1,0,0,0.0,0,3
.,org.activiti.examples,SecurityUtil,2,0,8,8,35,9,0,0,1.0,0,1
.,org.activiti.examples,DemoApplication,6,0,15,7,87,16,0,0,0.26666666666666666,0,10
.,org.activiti.examples,DemoApplicationConfiguration,1,0,2,2,16,3,0,0,1.0,0,0
.,org.activiti.examples,DemoApplicationTests,0,0,1,1,4,1,0,0,-1.0,0,0
.,org.activiti.examples,SecurityUtil,1,0,8,8,33,9,0,0,1.0,0,1
.,org.activiti.examples,DemoApplication,5,0,9,9,79,11,0,0,0.4444444444444444,0,7
.,org.activiti.examples,DemoApplicationConfiguration,1,0,2,2,16,3,0,0,1.0,0,0
.,org.activiti.core.common.model.connector,VariableDefinition,8,0,16,16,58,16,0,0,0.5,0,0
.,org.activiti.core.common.model.connector,ActionDefinition,5,0,10,10,37,10,0,0,0.5,0,0
.,org.activiti.core.common.model.connector,ConnectorDefinition,4,0,8,8,30,8,0,0,0.5,2,0
.,org.activiti.core.el.juel.misc,BooleanOperationsTest,1,0,7,7,337,7,0,0,0.0,0,2
.,org.activiti.core.el.juel.misc,NumberOperationsTest,1,0,6,6,194,6,0,0,0.0,0,2
.,org.activiti.core.el.juel.misc,MessagesTest,0,0,3,3,11,3,0,0,-1.0,0,1
.,org.activiti.core.el.juel.misc,TypeConverterImplTest,2,0,26,26,323,26,0,0,0.4230769230769231,0,1
.,org.activiti.core.el.juel.misc,DateEditor,1,0,12,12,39,12,0,0,0.75,0,0
.,org.activiti.core.el.juel.misc,LocalMessages,2,0,1,1,31,3,0,0,0.0,19,0
.,org.activiti.core.el.juel.misc,TypeConverter,1,1,1,1,13,1,1,0,-1.0,19,1
.,org.activiti.core.el.juel.misc,TypeConverterImpl,1,0,17,3,334,89,0,1,0.23529411764705882,1,1
.,org.activiti.core.el.juel.misc,NumberOperations,1,0,12,6,145,47,0,0,0.16666666666666666,4,3
.,org.activiti.core.el.juel.misc,BooleanOperations,2,0,9,7,153,45,0,0,0.2222222222222222,4,3
.,org.activiti.core.el.juel.tree.impl,ParserTest,0,0,22,16,190,22,0,0,-1.0,1,3
.,org.activiti.core.el.juel.tree.impl,ScannerTest,0,0,12,10,188,13,0,0,-1.0,0,1
.,org.activiti.core.el.juel.tree.impl,CacheTest,0,0,4,3,63,13,0,0,-1.0,0,3
.,org.activiti.core.el.juel.tree.impl,Parser,15,0,46,7,636,132,0,0,0.10869565217391304,0,15
.,org.activiti.core.el.juel.tree.impl,ParseException,3,0,1,1,14,1,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl,LookaheadToken,2,0,1,0,11,1,0,0,0.0,1,1
.,org.activiti.core.el.juel.tree.impl,ExtensionHandler,1,0,3,3,21,3,0,0,0.6666666666666666,1,1
.,org.activiti.core.el.juel.tree.impl,Builder,2,0,11,10,116,17,0,0,0.5454545454545454,9,4
.,org.activiti.core.el.juel.tree.impl,Scanner,13,0,28,13,411,90,0,0,0.10714285714285714,4,2
.,org.activiti.core.el.juel.tree.impl,ScanException,3,0,1,1,14,1,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl,Token,3,0,6,6,25,6,1,0,0.0,1,0
.,org.activiti.core.el.juel.tree.impl,ExtensionToken,0,0,1,1,5,1,0,1,-1.0,0,0
.,org.activiti.core.el.juel.tree.impl,Cache,4,0,5,5,43,7,0,0,0.0,2,1
.,org.activiti.core.el.juel.tree.impl.ast,AstEvalTest,0,0,5,4,21,5,0,0,-1.0,0,0
.,org.activiti.core.el.juel.tree.impl.ast,AstNestedTest,0,0,5,4,19,5,0,0,-1.0,0,0
.,org.activiti.core.el.juel.tree.impl.ast,AstNullTest,1,0,10,9,41,10,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstFunctionTest,1,0,18,15,120,21,0,0,0.16666666666666666,1,5
.,org.activiti.core.el.juel.tree.impl.ast,AstCompositeTest,1,0,10,9,41,10,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstBracketTest,3,0,19,17,166,23,0,0,0.2631578947368421,0,3
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifierTest,2,0,23,18,285,23,0,0,0.21739130434782608,0,4
.,org.activiti.core.el.juel.tree.impl.ast,TestMethodExpression,1,0,7,6,29,7,0,0,0.5714285714285714,0,0
.,org.activiti.core.el.juel.tree.impl.ast,AstUnaryTest,1,0,11,10,51,11,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstBooleanTest,1,0,10,9,43,10,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstNumberTest,1,0,11,9,44,11,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstChoiceTest,1,0,10,9,42,10,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstDotTest,3,0,19,17,122,19,0,0,0.2631578947368421,0,2
.,org.activiti.core.el.juel.tree.impl.ast,AstStringTest,1,0,10,9,41,10,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstMethodTest,3,0,18,16,84,18,0,0,0.2777777777777778,0,2
.,org.activiti.core.el.juel.tree.impl.ast,AstBinaryTest,1,0,11,10,92,11,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstTextTest,1,0,12,11,48,12,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstNumber,1,0,4,4,15,4,0,3,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstNull,0,0,3,3,11,3,0,3,-1.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstBoolean,1,0,4,4,15,4,0,3,0.0,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstRightValue,0,0,9,9,44,9,8,1,-1.0,0,2
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifier,4,0,25,24,163,42,0,1,0.44,1,2
.,org.activiti.core.el.juel.tree.impl.ast,AstDot,1,0,6,5,24,6,0,2,0.3333333333333333,1,2
.,org.activiti.core.el.juel.tree.impl.ast,AstNode,0,0,6,4,69,14,6,0,-1.0,15,2
.,org.activiti.core.el.juel.tree.impl.ast,AstText,1,0,15,15,58,18,0,1,0.6666666666666666,0,2
.,org.activiti.core.el.juel.tree.impl.ast,AstLiteral,0,0,2,2,8,2,4,2,-1.0,0,0
.,org.activiti.core.el.juel.tree.impl.ast,AstNested,1,0,6,6,23,6,0,2,0.5,0,2
.,org.activiti.core.el.juel.tree.impl.ast,AstComposite,1,0,6,6,27,8,0,2,0.3333333333333333,0,1
.,org.activiti.core.el.juel.tree.impl.ast,AstFunction,4,0,13,11,127,27,0,2,0.15384615384615385,1,3
.,org.activiti.core.el.juel.tree.impl.ast,AstBracket,1,0,7,6,28,7,0,2,0.42857142857142855,1,2
.,org.activiti.core.el.juel.tree.impl.ast,AstEval,2,0,16,16,55,16,0,1,0.125,1,2
.,org.activiti.core.el.juel.tree.impl.ast,AstProperty,4,0,16,13,175,41,2,1,0.1875,2,3
.,org.activiti.core.el.juel.tree.impl.ast,AstMethod,2,0,16,15,71,20,0,1,0.6875,0,4
.,org.activiti.core.el.juel.tree.impl.ast,AstBinary,16,13,36,35,159,36,0,2,0.75,2,6
.,org.activiti.core.el.juel.tree.impl.ast,Operator,0,0,1,1,3,1,2,0,-1.0,2,2
.,org.activiti.core.el.juel.tree.impl.ast,SimpleOperator,0,0,2,1,6,2,0,1,-1.0,0,3
.,org.activiti.core.el.juel.tree.impl.ast,AstChoice,3,0,6,6,28,6,0,2,0.5,0,2
.,org.activiti.core.el.juel.tree.impl.ast,AstParameters,1,0,6,6,32,9,0,2,0.3333333333333333,3,1
.,org.activiti.core.el.juel.tree.impl.ast,AstUnary,5,3,16,15,64,16,0,2,0.6875,1,6
.,org.activiti.core.el.juel.tree.impl.ast,Operator,0,0,1,1,3,1,0,0,-1.0,0,2
.,org.activiti.core.el.juel.tree.impl.ast,SimpleOperator,0,0,2,1,6,2,0,1,-1.0,0,3
.,org.activiti.core.el.juel.tree.impl.ast,AstString,1,0,4,4,24,6,0,3,0.0,0,1
.,org.activiti.core.el.juel.tree,NodePrinterTest,0,0,1,1,12,2,0,0,-1.0,0,3
.,org.activiti.core.el.juel.tree,BindingsTest,1,0,5,4,39,5,0,0,0.6,1,5
.,org.activiti.core.el.juel.tree,TreeTest,1,0,6,5,145,6,0,0,0.5,1,4
.,org.activiti.core.el.juel.tree,TreeStoreTest,0,0,1,1,9,1,0,0,-1.0,0,2
.,org.activiti.core.el.juel.tree,Tree,4,0,8,8,111,19,0,0,0.0,13,5
.,org.activiti.core.el.juel.tree,Node,0,0,2,2,14,2,3,0,-1.0,1,0
.,org.activiti.core.el.juel.tree,TreeBuilderException,5,0,5,5,42,5,0,0,0.0,0,1
.,org.activiti.core.el.juel.tree,TreeCache,0,0,2,2,14,2,0,0,-1.0,1,1
.,org.activiti.core.el.juel.tree,FunctionNode,0,0,4,4,22,4,0,1,-1.0,1,0
.,org.activiti.core.el.juel.tree,NodePrinter,0,0,3,1,47,10,0,0,-1.0,5,2
.,org.activiti.core.el.juel.tree,IdentifierNode,0,0,2,2,14,2,0,1,-1.0,1,0
.,org.activiti.core.el.juel.tree,TreeStore,2,0,3,3,36,5,0,0,0.0,6,3
.,org.activiti.core.el.juel.tree,ExpressionNode,0,0,11,11,78,11,0,1,-1.0,3,1
.,org.activiti.core.el.juel.tree,TreeBuilder,0,0,1,1,13,1,0,0,-1.0,4,0
.,org.activiti.core.el.juel.tree,Bindings,8,0,14,9,128,18,0,0,0.0,44,2
.,org.activiti.core.el.juel.tree,MethodWrapper,2,0,3,0,28,3,0,0,0.0,0,0
.,org.activiti.core.el.juel,TreeMethodExpressionTest,2,0,10,9,50,10,0,0,0.3,0,4
.,org.activiti.core.el.juel,ObjectValueExpressionTest,1,0,9,9,38,9,0,0,0.0,0,2
.,org.activiti.core.el.juel,ExpressionFactoryImplTest,1,0,5,5,22,5,0,0,0.0,1,3
.,org.activiti.core.el.juel,TreeValueExpressionTest,3,0,14,13,109,14,0,0,0.21428571428571427,0,3
.,org.activiti.core.el.juel,ExpressionFactoryImpl,8,5,22,12,297,39,0,0,0.18181818181818182,1,5
.,org.activiti.core.el.juel,ObjectValueExpression,4,0,11,11,83,14,0,0,0.5454545454545454,2,3
.,org.activiti.core.el.juel,TreeValueExpression,8,0,17,15,141,22,0,0,0.0,2,9
.,org.activiti.core.el.juel,TreeMethodExpression,9,0,13,11,135,23,0,0,0.0,2,9
.,org.activiti.core.el.juel.test,TestClass,1,0,4,4,19,4,0,0,1.0,0,1
.,org.activiti.core.el.juel.test,TestInterfaceImpl,0,0,1,1,5,1,0,1,-1.0,0,0
.,org.activiti.core.el.juel.test,TestInterface,0,0,1,1,3,1,1,0,-1.0,1,0
.,org.activiti.core.el.juel.test,TestCase,1,0,3,0,18,3,0,0,1.0,0,1
.,org.activiti.core.el.juel.extensions,VarArgsTest,0,0,3,3,27,3,0,0,-1.0,0,1
.,org.activiti.core.el.juel.extensions,NullPropertiesTest,0,0,3,3,25,3,0,0,-1.0,0,0
.,org.activiti.core.el.juel.extensions,MethodInvocationsTest,0,0,3,3,27,3,0,0,-1.0,0,0
.,org.activiti.core.el.juel.util,SimpleResolver,4,0,12,12,82,12,0,0,0.25,0,1
.,org.activiti.core.el.juel.util,SimpleContext,5,0,12,12,97,19,0,0,0.4166666666666667,11,2
.,org.activiti.core.el.juel.util,Functions,1,0,2,2,12,3,0,0,0.0,1,0
.,org.activiti.core.el.juel.util,Variables,1,0,2,2,12,3,0,0,0.0,1,0
.,org.activiti.core.el.juel.util,RootPropertyResolver,2,0,15,13,94,20,0,0,0.2,1,0
.,org.activiti.core.common.spring.security.test,SimpleGrantedAuthoritiesRolesMapperTest,1,0,1,1,8,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalGroupsProviderTest,1,0,2,2,12,2,0,0,0.0,0,1
.,org.activiti.core.common.spring.security.test,SimpleGrantedAuthoritiesResolverTest,1,0,1,1,9,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalIdentityProviderTest,1,0,1,1,9,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalRolesProviderTest,1,0,2,2,12,2,0,0,0.0,0,1
.,org.activiti.core.common.spring.security.test,LocalSpringSecurityContextPrincipalProviderTest,1,0,4,4,25,4,0,0,0.0,0,1
.,org.activiti.core.common.spring.security.test,SimpleGrantedAuthoritiesGroupsMapperTest,1,0,1,1,8,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.security,LocalSpringSecurityManagerTest,2,0,8,8,40,8,0,0,0.0,0,2
.,org.activiti.core.common.spring.security,Application,0,0,0,0,2,0,0,0,-1.0,0,0
.,org.activiti.core.common.spring.security,SimpleGrantedAuthoritiesRolesMapper,1,0,3,3,12,3,0,1,0.6666666666666666,1,0
.,org.activiti.core.common.spring.security,AbstractSimpleGrantedAuthoritiesMapper,0,0,1,0,5,1,2,0,-1.0,0,0
.,org.activiti.core.common.spring.security,LocalSpringSecurityContextPrincipalProvider,0,0,1,1,5,1,0,0,-1.0,1,0
.,org.activiti.core.common.spring.security,SimpleGrantedAuthoritiesResolver,0,0,6,1,20,6,0,1,-1.0,1,0
.,org.activiti.core.common.spring.security,SimpleGrantedAuthoritiesGroupsMapper,1,0,3,3,12,3,0,1,0.6666666666666666,1,0
.,org.activiti.core.common.spring.security,GrantedAuthoritiesResolver,0,0,1,0,3,1,1,0,-1.0,3,0
.,org.activiti.core.common.spring.security,AuthenticationPrincipalRolesProvider,2,0,3,2,14,3,0,0,0.6666666666666666,1,2
.,org.activiti.core.common.spring.security,AuthenticationPrincipalGroupsProvider,2,0,3,2,14,3,0,0,0.6666666666666666,1,2
.,org.activiti.core.common.spring.security,LocalSpringSecurityManager,0,0,1,1,5,1,0,0,-1.0,1,4
.,org.activiti.core.common.spring.security,GrantedAuthoritiesGroupsMapper,0,0,1,0,3,1,1,0,-1.0,2,0
.,org.activiti.core.common.spring.security,AuthenticationPrincipalIdentityProvider,1,0,4,1,15,4,0,0,1.0,1,0
.,org.activiti.core.common.spring.security,GrantedAuthoritiesRolesMapper,0,0,1,0,3,1,1,0,-1.0,2,0
.,org.activiti.core.common.spring.security.config,ActivitiSpringSecurityAutoConfiguration,0,0,8,8,26,8,0,0,-1.0,0,7
.,org.activiti.core.common.spring.identity,ExtendedInMemoryUserDetailsManagerIT,1,0,2,2,15,2,0,0,0.0,0,1
.,org.activiti.core.common.spring.identity,IdentityApplication,0,0,2,2,15,2,0,0,-1.0,1,2
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImplIT,1,0,1,1,7,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.identity,ExtendedInMemoryUserDetailsManager,2,0,3,3,15,3,0,0,0.0,5,0
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImpl,1,0,5,5,18,5,0,0,0.0,0,0
.,org.activiti.core.common.spring.identity.config,ActivitiSpringIdentityAutoConfiguration,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.activiti.common.util,DateFormatterProviderTest,1,0,9,9,75,9,0,0,0.0,0,1
.,org.activiti.common.util,DateFormatterProvider,2,0,6,6,48,12,0,0,0.0,12,0
.,org.activiti.common.util.conf.test,UtilAutoConfigurationTest,1,0,1,1,8,1,0,0,0.0,0,1
.,org.activiti.common.util.conf.test,Configuration,0,0,0,0,2,0,0,0,-1.0,0,0
.,org.activiti.common.util.conf,ActivitiCoreCommonUtilAutoConfiguration,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.activiti.core.common.project.model,ProjectManifest,8,0,16,16,58,16,0,0,0.5,5,0
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceIT,1,0,2,2,19,2,0,0,0.0,0,2
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceNullValuesIT,1,0,2,2,11,2,0,0,0.0,0,1
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextService,5,0,8,6,42,9,0,0,0.0,12,1
.,org.activiti.core.common.spring.project.conf,ApplicationUpgradeContextAutoConfiguration,0,0,2,2,8,2,0,0,-1.0,0,0
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessInstanceRestrictionApplierTest,1,0,2,2,13,2,0,0,0.0,0,2
.,org.activiti.core.common.spring.security.policies,Application,0,0,1,1,5,1,0,0,-1.0,1,1
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessDefinitionRestrictionApplierTest,1,0,2,2,13,2,0,0,0.0,0,2
.,org.activiti.core.common.spring.security.policies,RuntimeTestConfiguration,0,0,1,1,18,1,0,0,-1.0,1,1
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,3,0,6,6,87,6,0,0,0.0,0,3
.,org.activiti.core.common.spring.security.policies,BaseSecurityPoliciesManagerImpl,2,0,10,6,84,26,1,1,0.0,0,3
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManager,0,0,2,0,4,2,1,1,-1.0,7,0
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessDefinitionRestrictionApplier,0,0,3,3,11,3,0,1,-1.0,1,1
.,org.activiti.core.common.spring.security.policies,SecurityPolicy,6,0,12,12,44,12,0,0,0.5,1,0
.,org.activiti.core.common.spring.security.policies,ActivitiForbiddenException,1,0,2,2,9,2,0,0,1.0,1,0
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesManager,0,0,6,0,8,6,2,0,-1.0,0,0
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManagerImpl,3,0,8,5,56,16,0,2,0.375,0,3
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesRestrictionApplier,0,0,3,0,5,3,2,0,-1.0,2,0
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessInstanceRestrictionApplier,0,0,3,3,11,3,0,1,-1.0,1,1
.,org.activiti.core.common.spring.security.policies.config,ActivitiSpringSecurityPoliciesAutoConfiguration,0,0,3,3,11,3,0,0,-1.0,0,3
.,org.activiti.core.common.spring.security.policies.conf,SecurityPoliciesProperties,2,0,2,2,10,2,0,0,1.0,4,0
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,3,0,5,5,34,5,0,0,0.0,0,2
.,org.activiti.core.common.spring.connector,MultipleConnectorDefinitionServiceIT,1,0,1,1,10,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.connector,EmptyConnectorDefinitionServiceIT,1,0,1,1,7,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.connector,ConnectorDefinitionDirDoNotExistsIT,1,0,1,1,7,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceIT,1,0,1,1,13,1,0,0,0.0,0,1
.,org.activiti.core.common.spring.connector,ConnectorDefinitionService,3,0,5,2,49,13,0,0,0.0,6,1
.,org.activiti.core.common.spring.connector.autoconfigure,ConnectorAutoConfiguration,0,0,3,3,12,3,0,0,-1.0,0,1
.,org.activiti.core.el,ELResolverReflectionBlockerDecoratorTest,0,0,3,0,21,3,0,0,-1.0,0,1
.,org.activiti.core.el,JuelResolverTest,0,0,9,9,58,9,0,0,-1.0,0,1
.,org.activiti.core.el,ActivitiVariablesMapper,1,0,4,4,17,5,0,0,0.5,1,0
.,org.activiti.core.el,JsonNodeELResolver,2,0,13,11,202,34,0,0,0.38461538461538464,0,0
.,org.activiti.core.el,DateResolverHelper,3,0,3,2,13,3,0,0,1.0,1,2
.,org.activiti.core.el,ELResolverReflectionBlockerDecorator,4,0,2,2,22,4,0,1,1.0,0,0
.,org.activiti.core.el,JuelExpressionResolver,2,0,5,4,25,6,0,1,0.4,0,0
.,org.activiti.core.el,CommonELResolversUtil,0,0,6,5,22,6,0,0,-1.0,0,0
.,org.activiti.core.el,CustomFunctionProvider,0,0,1,0,3,1,0,0,-1.0,1,1
.,org.activiti.core.el,ELResolverDecorator,1,0,8,8,30,8,1,0,0.0,0,0
.,org.activiti.core.el,ReadOnlyMapELResolver,1,0,7,7,37,11,0,0,0.7142857142857143,0,0
.,org.activiti.core.el,ExpressionResolver,0,0,1,0,3,1,1,0,-1.0,3,0
.,org.activiti.core.el,ActivitiFunctionMapper,1,0,2,2,15,3,0,0,0.0,1,0
.,org.activiti.core.el,ELContextBuilder,3,0,6,4,52,7,0,0,0.0,0,1
.,org.activiti.core.el,ActivitiElContext,3,0,7,7,40,11,0,0,0.5714285714285714,6,2
.,org.activiti.core.el,ListResolverHelper,2,0,3,2,12,3,0,0,1.0,1,2
.,org.activiti.application.deployer,ApplicationDeployerTest,4,0,2,2,19,2,0,0,0.0,0,4
.,org.activiti.application.deployer,ApplicationDeployer,2,0,2,2,16,4,0,0,0.0,1,1
.,org.activiti.application.deployer,ApplicationEntryDeployer,0,0,1,0,3,1,1,0,-1.0,1,1
.,org.activiti.application.deployer,ProcessEntryDeployerTest,2,0,1,1,15,1,0,0,0.0,0,5
.,org.activiti.application.deployer,ProcessEntryDeployer,1,0,2,2,14,3,0,1,0.0,1,4
.,org.activiti.application,ApplicationDiscoveryTest,2,0,4,3,26,4,0,0,0.0,0,2
.,org.activiti.application,ApplicationServiceTest,3,0,2,2,22,2,0,0,0.0,0,5
.,org.activiti.application,FileContent,2,0,3,3,14,3,0,0,0.0,2,0
.,org.activiti.application,ApplicationEntryDiscovery,0,0,2,0,4,2,0,0,-1.0,0,0
.,org.activiti.application,ApplicationDiscovery,2,0,2,2,21,3,0,0,0.0,3,0
.,org.activiti.application,ApplicationContent,1,0,2,2,10,2,0,0,0.0,6,1
.,org.activiti.application,ApplicationLoadException,0,0,1,1,5,1,0,0,-1.0,2,0
.,org.activiti.application,ApplicationEntry,2,0,3,3,14,3,0,0,0.0,1,1
.,org.activiti.application,ApplicationReader,1,0,3,2,28,4,0,0,0.6666666666666666,2,1
.,org.activiti.application,ApplicationService,2,0,2,2,23,3,0,0,0.0,3,2
.,org.activiti.application.conf,ApplicationAutoConfiguration,0,0,1,1,5,1,0,0,-1.0,0,0
.,org.activiti.application.conf,ApplicationProcessAutoConfiguration,0,0,2,2,8,2,0,0,-1.0,0,1
.,org.activiti.test.config,ActivitiAssertionsAutoConfiguration,1,0,30,30,93,30,0,0,0.13333333333333333,0,4
.,org.activiti.test.operations,TaskRuntimeOperations,3,0,4,3,22,4,0,1,0.0,0,5
.,org.activiti.test.operations,ProcessRuntimeOperations,3,0,3,3,18,3,0,1,0.0,0,5
.,org.activiti.test.operations,ProcessOperations,0,0,2,0,4,2,2,0,-1.0,5,2
.,org.activiti.test.operations,AwaitableProcessOperations,2,0,3,3,22,5,0,1,0.0,0,5
.,org.activiti.test.operations,TaskOperations,0,0,2,0,4,2,2,0,-1.0,5,2
.,org.activiti.test.operations,AwaitableTaskOperations,2,0,4,3,22,5,0,1,0.0,0,4
.,org.activiti.test,LocalTaskSource,2,0,3,3,20,6,0,1,0.6666666666666666,0,5
.,org.activiti.test,LocalEventSource,1,0,10,10,33,10,0,1,0.3,8,3
.,org.activiti.test,TaskSource,0,0,2,0,4,2,1,0,-1.0,0,1
.,org.activiti.test,EventSource,0,0,1,0,3,1,1,0,-1.0,6,0
.,org.activiti.test.assertions,ProcessInstanceAssertions,0,0,4,0,6,4,2,0,-1.0,2,3
.,org.activiti.test.assertions,TaskAssertionsImpl,3,0,5,5,32,8,0,1,0.0,0,5
.,org.activiti.test.assertions,SignalAssertionsImpl,1,0,2,2,13,3,0,1,0.0,0,3
.,org.activiti.test.assertions,AwaitSignalAssertions,1,0,2,2,10,2,0,1,0.0,0,3
.,org.activiti.test.assertions,AwaitTaskAssertions,1,0,5,5,21,5,0,1,0.0,0,4
.,org.activiti.test.assertions,ProcessInstanceAssertionsImpl,3,0,5,5,33,8,0,1,0.0,0,5
.,org.activiti.test.assertions,AwaitProcessInstanceAssertions,1,0,5,5,21,5,0,1,0.0,0,4
.,org.activiti.test.assertions,TaskAssertions,0,0,4,0,6,4,2,0,-1.0,2,3
.,org.activiti.test.assertions,SignalAssertions,0,0,1,0,3,1,2,0,-1.0,2,2
.,org.activiti.test.matchers,OperationScopeImpl,2,0,8,8,29,8,0,1,0.0,0,0
.,org.activiti.test.matchers,IntermediateCatchEventMatchers,1,0,3,2,12,3,0,1,1.0,0,0
.,org.activiti.test.matchers,ProcessInstanceMatchers,0,0,8,7,49,12,0,0,-1.0,0,7
.,org.activiti.test.matchers,ActivityMatchers,1,0,4,3,22,4,7,0,0.5,0,3
.,org.activiti.test.matchers,ManualTaskMatchers,1,0,3,2,12,3,0,1,1.0,0,0
.,org.activiti.test.matchers,ProcessTaskMatchers,1,0,5,3,31,5,0,0,0.0,0,5
.,org.activiti.test.matchers,InclusiveGatewayMatchers,1,0,3,2,12,3,0,1,1.0,0,0
.,org.activiti.test.matchers,TaskResultMatcher,0,0,1,0,3,1,0,0,-1.0,4,1
.,org.activiti.test.matchers,ThrowEventMatchers,1,0,3,2,12,3,0,1,1.0,0,0
.,org.activiti.test.matchers,ProcessResultMatcher,0,0,1,0,3,1,0,0,-1.0,3,1
.,org.activiti.test.matchers,OperationScopeMatcher,0,0,1,0,3,1,0,0,-1.0,9,1
.,org.activiti.test.matchers,ExclusiveGatewayMatchers,1,0,3,2,12,3,0,1,1.0,0,0
.,org.activiti.test.matchers,OperationScope,0,0,2,0,4,2,1,0,-1.0,1,0
.,org.activiti.test.matchers,SequenceFlowMatchers,1,0,3,2,16,3,0,0,0.0,0,2
.,org.activiti.test.matchers,BPMNStartEventMatchers,1,0,3,2,12,3,0,1,1.0,0,0
.,org.activiti.test.matchers,TaskMatchers,0,0,6,5,27,6,0,0,-1.0,1,4
.,org.activiti.test.matchers,SignalMatchers,1,0,3,2,16,3,0,0,0.0,0,2
