Project Name,Package Name,Type Name,Code Smell
.,org.activiti.examples,DemoApplicationTests,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationConfiguration,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationTests,Unutilized Abstraction
.,org.activiti.examples,SecurityUtil,Unutilized Abstraction
.,org.activiti.examples,DemoApplication,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationConfiguration,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationTests,Unutilized Abstraction
.,org.activiti.examples,DemoApplication,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationConfiguration,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationTests,Unutilized Abstraction
.,org.activiti.examples,SecurityUtil,Unutilized Abstraction
.,org.activiti.examples,DemoApplication,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationConfiguration,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationTests,Unutilized Abstraction
.,org.activiti.examples,SecurityUtil,Unutilized Abstraction
.,org.activiti.examples,DemoApplication,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationConfiguration,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationTests,Unutilized Abstraction
.,org.activiti.examples,SecurityUtil,Unutilized Abstraction
.,org.activiti.examples,DemoApplication,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationConfiguration,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationTests,Unutilized Abstraction
.,org.activiti.examples,SecurityUtil,Unutilized Abstraction
.,org.activiti.examples,DemoApplication,Unutilized Abstraction
.,org.activiti.examples,DemoApplicationConfiguration,Unutilized Abstraction
.,org.activiti.core.common.model.connector,VariableDefinition,Unutilized Abstraction
.,org.activiti.core.common.model.connector,ActionDefinition,Unutilized Abstraction
.,org.activiti.core.el.juel.misc,BooleanOperationsTest,Unutilized Abstraction
.,org.activiti.core.el.juel.misc,NumberOperationsTest,Unutilized Abstraction
.,org.activiti.core.el.juel.misc,MessagesTest,Unutilized Abstraction
.,org.activiti.core.el.juel.misc,TypeConverterImplTest,Unutilized Abstraction
.,org.activiti.core.el.juel.misc,TypeConverterImplTest,Insufficient Modularization
.,org.activiti.core.el.juel.misc,DateEditor,Unutilized Abstraction
.,org.activiti.core.el.juel.misc,TypeConverter,Deficient Encapsulation
.,org.activiti.core.el.juel.tree.impl,ScannerTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl,CacheTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl,Parser,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl,Parser,Insufficient Modularization
.,org.activiti.core.el.juel.tree.impl,ParseException,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl,ScanException,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl,ExtensionToken,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl,ExtensionToken,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstEvalTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstNestedTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstNullTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstCompositeTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstBracketTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifierTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,TestMethodExpression,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstUnaryTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstBooleanTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstNumberTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstChoiceTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstDotTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstStringTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstMethodTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstBinaryTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstTextTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstNumber,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstNumber,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstNull,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstNull,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstBoolean,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstBoolean,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstRightValue,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstRightValue,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstIdentifier,Insufficient Modularization
.,org.activiti.core.el.juel.tree.impl.ast,AstDot,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstText,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstLiteral,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstLiteral,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstNested,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstNested,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstComposite,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstComposite,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstFunction,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstFunction,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstMethod,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstBinary,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstBinary,Deficient Encapsulation
.,org.activiti.core.el.juel.tree.impl.ast,AstBinary,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstBinary,Insufficient Modularization
.,org.activiti.core.el.juel.tree.impl.ast,SimpleOperator,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstChoice,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstChoice,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstParameters,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstParameters,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,AstUnary,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstUnary,Deficient Encapsulation
.,org.activiti.core.el.juel.tree.impl.ast,AstUnary,Broken Hierarchy
.,org.activiti.core.el.juel.tree.impl.ast,Operator,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,SimpleOperator,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstString,Unutilized Abstraction
.,org.activiti.core.el.juel.tree.impl.ast,AstString,Broken Hierarchy
.,org.activiti.core.el.juel.tree,NodePrinterTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree,TreeStoreTest,Unutilized Abstraction
.,org.activiti.core.el.juel.tree,TreeBuilderException,Unutilized Abstraction
.,org.activiti.core.el.juel.tree,FunctionNode,Broken Hierarchy
.,org.activiti.core.el.juel.tree,IdentifierNode,Broken Hierarchy
.,org.activiti.core.el.juel.tree,ExpressionNode,Broken Hierarchy
.,org.activiti.core.el.juel.tree,MethodWrapper,Unutilized Abstraction
.,org.activiti.core.el.juel,TreeMethodExpressionTest,Unutilized Abstraction
.,org.activiti.core.el.juel,ObjectValueExpressionTest,Unutilized Abstraction
.,org.activiti.core.el.juel,TreeValueExpressionTest,Unutilized Abstraction
.,org.activiti.core.el.juel,ExpressionFactoryImpl,Deficient Encapsulation
.,org.activiti.core.el.juel.test,TestClass,Unutilized Abstraction
.,org.activiti.core.el.juel.test,TestInterfaceImpl,Unutilized Abstraction
.,org.activiti.core.el.juel.test,TestCase,Unutilized Abstraction
.,org.activiti.core.el.juel.extensions,VarArgsTest,Unutilized Abstraction
.,org.activiti.core.el.juel.extensions,NullPropertiesTest,Unutilized Abstraction
.,org.activiti.core.el.juel.extensions,MethodInvocationsTest,Unutilized Abstraction
.,org.activiti.core.el.juel.util,SimpleResolver,Unutilized Abstraction
.,org.activiti.core.common.spring.security.test,SimpleGrantedAuthoritiesRolesMapperTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalGroupsProviderTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.test,SimpleGrantedAuthoritiesResolverTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalIdentityProviderTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.test,AuthenticationPrincipalRolesProviderTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.test,LocalSpringSecurityContextPrincipalProviderTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.test,SimpleGrantedAuthoritiesGroupsMapperTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security,LocalSpringSecurityManagerTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security,Application,Unnecessary Abstraction
.,org.activiti.core.common.spring.security,Application,Unutilized Abstraction
.,org.activiti.core.common.spring.security,SimpleGrantedAuthoritiesRolesMapper,Broken Hierarchy
.,org.activiti.core.common.spring.security,AbstractSimpleGrantedAuthoritiesMapper,Unutilized Abstraction
.,org.activiti.core.common.spring.security,SimpleGrantedAuthoritiesGroupsMapper,Broken Hierarchy
.,org.activiti.core.common.spring.security.config,ActivitiSpringSecurityAutoConfiguration,Unutilized Abstraction
.,org.activiti.core.common.spring.identity,ExtendedInMemoryUserDetailsManagerIT,Unutilized Abstraction
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImplIT,Unutilized Abstraction
.,org.activiti.core.common.spring.identity,ActivitiUserGroupManagerImpl,Unutilized Abstraction
.,org.activiti.core.common.spring.identity.config,ActivitiSpringIdentityAutoConfiguration,Unutilized Abstraction
.,org.activiti.common.util,DateFormatterProviderTest,Unutilized Abstraction
.,org.activiti.common.util.conf.test,UtilAutoConfigurationTest,Unutilized Abstraction
.,org.activiti.common.util.conf.test,Configuration,Unnecessary Abstraction
.,org.activiti.common.util.conf.test,Configuration,Unutilized Abstraction
.,org.activiti.common.util.conf,ActivitiCoreCommonUtilAutoConfiguration,Unutilized Abstraction
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceIT,Unutilized Abstraction
.,org.activiti.core.common.spring.project,ApplicationUpgradeContextServiceNullValuesIT,Unutilized Abstraction
.,org.activiti.core.common.spring.project.conf,ApplicationUpgradeContextAutoConfiguration,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessInstanceRestrictionApplierTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesProcessDefinitionRestrictionApplierTest,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesServiceIT,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies,BaseSecurityPoliciesManagerImpl,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManager,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies,SecurityPoliciesManager,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies,ProcessSecurityPoliciesManagerImpl,Unutilized Abstraction
.,org.activiti.core.common.spring.security.policies.config,ActivitiSpringSecurityPoliciesAutoConfiguration,Unutilized Abstraction
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceTest,Unutilized Abstraction
.,org.activiti.core.common.spring.connector,MultipleConnectorDefinitionServiceIT,Unutilized Abstraction
.,org.activiti.core.common.spring.connector,EmptyConnectorDefinitionServiceIT,Unutilized Abstraction
.,org.activiti.core.common.spring.connector,ConnectorDefinitionDirDoNotExistsIT,Unutilized Abstraction
.,org.activiti.core.common.spring.connector,ConnectorDefinitionServiceIT,Unutilized Abstraction
.,org.activiti.core.common.spring.connector.autoconfigure,ConnectorAutoConfiguration,Unutilized Abstraction
.,org.activiti.core.el,ELResolverReflectionBlockerDecoratorTest,Unutilized Abstraction
.,org.activiti.core.el,JuelResolverTest,Unutilized Abstraction
.,org.activiti.core.el,JsonNodeELResolver,Unutilized Abstraction
.,org.activiti.core.el,ELResolverReflectionBlockerDecorator,Unutilized Abstraction
.,org.activiti.core.el,JuelExpressionResolver,Unutilized Abstraction
.,org.activiti.core.el,CommonELResolversUtil,Unutilized Abstraction
.,org.activiti.core.el,ELResolverDecorator,Unutilized Abstraction
.,org.activiti.core.el,ReadOnlyMapELResolver,Unutilized Abstraction
.,org.activiti.core.el,ELContextBuilder,Unutilized Abstraction
.,org.activiti.application.deployer,ApplicationDeployerTest,Unutilized Abstraction
.,org.activiti.application.deployer,ProcessEntryDeployerTest,Unutilized Abstraction
.,org.activiti.application,ApplicationDiscoveryTest,Unutilized Abstraction
.,org.activiti.application,ApplicationServiceTest,Unutilized Abstraction
.,org.activiti.application,ApplicationEntryDiscovery,Unutilized Abstraction
.,org.activiti.application.conf,ApplicationAutoConfiguration,Unutilized Abstraction
.,org.activiti.application.conf,ApplicationProcessAutoConfiguration,Unutilized Abstraction
.,org.activiti.test.config,ActivitiAssertionsAutoConfiguration,Unutilized Abstraction
.,org.activiti.test.config,ActivitiAssertionsAutoConfiguration,Insufficient Modularization
.,org.activiti.test.operations,TaskRuntimeOperations,Unutilized Abstraction
.,org.activiti.test.operations,ProcessRuntimeOperations,Unutilized Abstraction
.,org.activiti.test.operations,AwaitableProcessOperations,Unutilized Abstraction
.,org.activiti.test.operations,AwaitableTaskOperations,Unutilized Abstraction
.,org.activiti.test,LocalTaskSource,Unutilized Abstraction
.,org.activiti.test,TaskSource,Unutilized Abstraction
.,org.activiti.test.assertions,TaskAssertionsImpl,Unutilized Abstraction
.,org.activiti.test.assertions,SignalAssertionsImpl,Unutilized Abstraction
.,org.activiti.test.assertions,AwaitSignalAssertions,Unutilized Abstraction
.,org.activiti.test.assertions,AwaitTaskAssertions,Unutilized Abstraction
.,org.activiti.test.assertions,ProcessInstanceAssertionsImpl,Unutilized Abstraction
.,org.activiti.test.assertions,AwaitProcessInstanceAssertions,Unutilized Abstraction
.,org.activiti.test.matchers,OperationScopeImpl,Unutilized Abstraction
.,org.activiti.test.matchers,IntermediateCatchEventMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,ProcessInstanceMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,ActivityMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,ManualTaskMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,ProcessTaskMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,InclusiveGatewayMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,ThrowEventMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,ExclusiveGatewayMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,SequenceFlowMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,BPMNStartEventMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,SignalMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,EndEventMatchers,Unutilized Abstraction
.,org.activiti.test.matchers,ProcessVariableMatchers,Unutilized Abstraction
.,org.activiti.test.conf,AssertionsAPIAutoConfiguration,Unutilized Abstraction
.,org.activiti.spring.resources,ResourceFinderIT,Unutilized Abstraction
.,org.activiti.spring.resources,DeploymentResourceLoaderTest,Unutilized Abstraction
.,org.activiti.spring.resources.conf,ResourceFinderAutoConfiguration,Unutilized Abstraction
.,org.activiti.api.task.runtime.events,TaskCandidateUserAddedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskCandidateUserAddedEvent,Unutilized Abstraction
.,org.activiti.api.task.runtime.events,TaskActivatedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskCandidateUserRemovedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskCandidateGroupRemovedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskCandidateGroupAddedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskCandidateGroupAddedEvent,Unutilized Abstraction
.,org.activiti.api.task.runtime.events,TaskAssignedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskSuspendedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskCompletedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskCreatedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskUpdatedEvent,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events,TaskUpdatedEvent,Unutilized Abstraction
.,org.activiti.api.task.model.builders,CandidateGroupsPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,SaveTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,GetTasksPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,ClaimTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,CompleteTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,UpdateTaskVariablePayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,ReleaseTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,CreateTaskVariablePayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,UpdateTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,CandidateUsersPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,AssignTasksPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,GetTaskVariablesPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,DeleteTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,RemoveTaskVariablesPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,AssignTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.builders,CreateTaskPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.task.model.payloads,Builder,Multifaceted Abstraction
.,org.activiti.api.task.model.payloads,CreateTaskPayload,Insufficient Modularization
.,org.activiti.api.task.model,TaskCandidateUser,Unutilized Abstraction
.,org.activiti.api.task.model,TaskCandidate,Unutilized Abstraction
.,org.activiti.api.task.model,TaskCandidateGroup,Unutilized Abstraction
.,org.activiti.api.task.model.events,TaskRuntimeEvent,Unnecessary Abstraction
.,org.activiti.api.task.model.events,TaskCandidateUserEvent,Unnecessary Abstraction
.,org.activiti.api.task.model.events,TaskCandidateGroupEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessUpdatedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessCandidateStarterGroupRemovedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessCandidateStarterUserAddedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessResumedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessResumedEvent,Unutilized Abstraction
.,org.activiti.api.process.runtime.events,ProcessCandidateStarterUserRemovedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessCreatedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessCandidateStarterGroupAddedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessCompletedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessSuspendedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events,ProcessStartedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model,ProcessCandidateStarterGroup,Unutilized Abstraction
.,org.activiti.api.process.model,VariableDefinition,Unutilized Abstraction
.,org.activiti.api.process.model,ProcessDefinitionMeta,Unutilized Abstraction
.,org.activiti.api.process.model,ProcessInstanceMeta,Unutilized Abstraction
.,org.activiti.api.process.model,BPMNSignal,Unutilized Abstraction
.,org.activiti.api.process.model,BPMNTimer,Unutilized Abstraction
.,org.activiti.api.process.model,ProcessCandidateStarter,Unutilized Abstraction
.,org.activiti.api.process.model,BPMNActivity,Unutilized Abstraction
.,org.activiti.api.process.model,BPMNMessage,Unutilized Abstraction
.,org.activiti.api.process.model,ProcessCandidateStarterUser,Unutilized Abstraction
.,org.activiti.api.process.model,BPMNSequenceFlow,Unutilized Abstraction
.,org.activiti.api.process.model,BPMNElement,Unutilized Abstraction
.,org.activiti.api.process.model.builders,DeleteProcessPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,SignalPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,UpdateProcessPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,SuspendProcessPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,RemoveVariablesPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,GetProcessDefinitionsPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,ResumeProcessPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,ProcessPayloadBuilder,Insufficient Modularization
.,org.activiti.api.process.model.builders,SetVariablesPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,GetProcessInstancesPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,CreateProcessPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,GetVariablesPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.builders,StartProcessPayloadBuilder,Unutilized Abstraction
.,org.activiti.api.process.model.events,BPMNSignalReceivedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNMessageEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNErrorReceivedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,ProcessCandidateStarterGroupEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,ApplicationDeployedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNSequenceFlowTakenEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNTimerEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNTimerScheduledEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNTimerFailedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,SequenceFlowEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNActivityCompletedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,ProcessCandidateStarterUserEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,IntegrationEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNMessageReceivedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNActivityStartedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,MessageSubscriptionCancelledEvent,Unutilized Abstraction
.,org.activiti.api.process.model.events,BPMNActivityCancelledEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNActivityEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,ProcessDefinitionEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNTimerFiredEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNMessageSentEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,ApplicationEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,ExtendedProcessRuntimeEvent,Unutilized Abstraction
.,org.activiti.api.process.model.events,BPMNSignalEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNTimerExecutedEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNMessageWaitingEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNTimerCancelledEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,MessageDefinitionEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,MessageSubscriptionEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,ProcessRuntimeEvent,Unnecessary Abstraction
.,org.activiti.api.process.model.events,BPMNTimerRetriesDecrementedEvent,Unnecessary Abstraction
.,org.activiti.api.process.runtime.connector,Connector,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events.listener,ProcessEventListener,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events.listener,ProcessEventListener,Unutilized Abstraction
.,org.activiti.api.process.runtime.events.listener,BPMNElementEventListener,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events.listener,ProcessCandidateStarterEventListener,Unnecessary Abstraction
.,org.activiti.api.process.runtime.events.listener,ProcessCandidateStarterEventListener,Unutilized Abstraction
.,org.activiti.api.runtime.shared.security,AbstractSecurityManager,Unutilized Abstraction
.,org.activiti.api.runtime.shared.security,SecurityContextTokenProvider,Unutilized Abstraction
.,org.activiti.api.task.runtime.events.listener,TaskEventListener,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events.listener,TaskEventListener,Unutilized Abstraction
.,org.activiti.api.task.runtime.events.listener,TaskCandidateEventListener,Unnecessary Abstraction
.,org.activiti.api.task.runtime.events.listener,TaskCandidateEventListener,Unutilized Abstraction
.,org.activiti.api.task.runtime.events.listener,TaskRuntimeEventListener,Unutilized Abstraction
.,org.activiti.api.model.shared,EmptyResult,Broken Hierarchy
.,org.activiti.api.model.shared.model,ApplicationElement,Unutilized Abstraction
.,org.activiti.api.model.shared.model,ActivitiErrorMessage,Unutilized Abstraction
.,org.activiti.api.model.shared.event,VariableEvent,Unnecessary Abstraction
.,org.activiti.api.model.shared.event,VariableCreatedEvent,Unnecessary Abstraction
.,org.activiti.api.model.shared.event,VariableDeletedEvent,Unnecessary Abstraction
.,org.activiti.spring.process,ProcessExtensionResourceReaderIT,Unutilized Abstraction
.,org.activiti.spring.process,ProcessExtensionResourceReaderTest,Unutilized Abstraction
.,org.activiti.spring.process,ProcessExtensionResourceFinderDescriptor,Unutilized Abstraction
.,org.activiti.spring.process,CachingProcessExtensionService,Unutilized Abstraction
.,org.activiti.spring.process,ProcessVariablesInitiatorIT,Unutilized Abstraction
.,org.activiti.spring.process,Application,Unnecessary Abstraction
.,org.activiti.spring.process,Application,Unutilized Abstraction
.,org.activiti.spring.process.variable.types,BigDecimalVariableTypeTest,Unutilized Abstraction
.,org.activiti.spring.process.variable.types,DateVariableTypeTest,Unutilized Abstraction
.,org.activiti.spring.process.variable.types,JsonObjectVariableTypeTest,Unutilized Abstraction
.,org.activiti.spring.process.variable.types,JavaObjectVariableTypeTest,Unutilized Abstraction
.,org.activiti.spring.process.variable.types,JavaObjectVariableType,Deficient Encapsulation
.,org.activiti.spring.process.variable.types,BigDecimalVariableType,Deficient Encapsulation
.,org.activiti.spring.process.variable,VariableParsingServiceTest,Unutilized Abstraction
.,org.activiti.spring.process.model,ExtensionTest,Unutilized Abstraction
.,org.activiti.spring.process.model,ProcessConstantsMapping,Unnecessary Abstraction
.,org.activiti.spring.process.model,ConstantDefinition,Unutilized Abstraction
.,org.activiti.spring.process.conf,ProcessExtensionResourceFinderDescriptorAutoConfiguration,Unutilized Abstraction
.,org.activiti.spring.process.conf,ProcessExtensionsAutoConfiguration,Unutilized Abstraction
.,org.activiti.spring.process.conf,ProcessExtensionsConfiguratorAutoConfiguration,Unutilized Abstraction
.,org.activiti.api.task.model.impl,TaskCandidateImpl,Unutilized Abstraction
.,org.activiti.api.task.model.impl,TaskCandidateUserImpl,Unutilized Abstraction
